#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2016-09-09 23:32:40 EDT      (sdww01)
#
# ---------------------WARNING---------------------
# The data you have obtained from this automated
# U.S. Geological Survey database have not received
# Director's approval and as such are provisional
# and subject to revision.  The data are released
# on the condition that neither the USGS nor the
# United States Government may be held liable for
# any damages resulting from its use.
#
# Further Descriptions of the parameter_cd column can be found at:
# http://waterdata.usgs.gov/nwis/pmcodes
# Further Descriptions of codes in the result_cd column can be found at:
# http://waterdata.usgs.gov/nwis/help?codes_help#surface_water
#
# This information includes the following fields:
#
#  agency_cd    Agency Code
#  station_nm   Station Name
#  site_no      USGS station number
#  ts_id        TimeSeries ID
#  parameter_cd Parameter Code
#  result_dt    Date that the result was taken
#  result_tz_cd Time datum
#  result_va    Current value
#  result_cd    Code to show data quality
#  result_md    Date the result was modified in the NWIS database
#
agency_cd	site_no	station_nm	ts_id	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	03057000	TYGART VALLEY RIVER AT COLFAX, WV	160409	00095	2016-09-09 23:15:00	EDT	128		2016-09-09 23:25:24
USGS	03057000	TYGART VALLEY RIVER AT COLFAX, WV	160410	00400	2016-09-09 23:15:00	EDT	7.3		2016-09-09 23:25:24
USGS	03057300	WEST FORK RIVER AT WALKERSVILLE, WV	160413	00065	2016-09-09 22:45:00	EDT	2.21		2016-09-09 22:57:22
USGS	03057300	WEST FORK RIVER AT WALKERSVILLE, WV	160414	00045	2016-09-09 22:45:00	EDT	0.00		2016-09-09 22:57:22
USGS	03057300	WEST FORK RIVER AT WALKERSVILLE, WV	160415	00011	2016-09-09 22:45:00	EDT	73.3		2016-09-09 22:57:22
USGS	03057900	STONEWALL JACKSON LAKE NEAR WESTON, WV	160418	62614	2016-09-09 23:15:00	EDT	1070.16		2016-09-09 23:25:24
USGS	03058000	WEST FORK R BL STONEWALL JACKSON DAM NR WESTON, WV	160422	00060	2016-09-09 23:15:00	EDT	52		2016-09-09 23:25:24
USGS	03058000	WEST FORK R BL STONEWALL JACKSON DAM NR WESTON, WV	160423	00065	2016-09-09 23:15:00	EDT	8.53		2016-09-09 23:25:24
USGS	03058000	WEST FORK R BL STONEWALL JACKSON DAM NR WESTON, WV	160424	00010	2016-09-09 23:15:00	EDT	24.7		2016-09-09 23:25:24
USGS	03058000	WEST FORK R BL STONEWALL JACKSON DAM NR WESTON, WV	160425	00400	2016-09-09 23:15:00	EDT	7.2		2016-09-09 23:25:24
USGS	03058000	WEST FORK R BL STONEWALL JACKSON DAM NR WESTON, WV	160426	00095	2016-09-09 23:15:00	EDT	95		2016-09-09 23:25:24
USGS	03058000	WEST FORK R BL STONEWALL JACKSON DAM NR WESTON, WV	160427	00300	2016-09-09 23:15:00	EDT	7.7		2016-09-09 23:25:24
USGS	03058000	WEST FORK R BL STONEWALL JACKSON DAM NR WESTON, WV	160430	00010	2016-09-09 23:15:00	EDT	24.6		2016-09-09 23:25:24
USGS	03058000	WEST FORK R BL STONEWALL JACKSON DAM NR WESTON, WV	160431	00060	2016-09-09 22:45:00	EDT	74		2016-09-09 23:25:24
USGS	03058000	WEST FORK R BL STONEWALL JACKSON DAM NR WESTON, WV	160433	00055	2016-09-09 22:45:00	EDT	0.20		2016-09-09 23:25:24
USGS	03058000	WEST FORK R BL STONEWALL JACKSON DAM NR WESTON, WV	160437	00045	2016-09-09 23:15:00	EDT	0.00		2016-09-09 23:25:24
USGS	03058020	WEST FORK RIVER AT WESTON, WV	160439	00065	2016-09-09 22:45:00	EDT	6.72		2016-09-09 22:53:31
USGS	03058020	WEST FORK RIVER AT WESTON, WV	160440	00045	2016-09-09 22:45:00	EDT	0.00		2016-09-09 22:53:31
USGS	03058500	WEST FORK RIVER AT BUTCHERVILLE, WV	160443	00065	2016-09-09 22:30:00	EDT	1.64		2016-09-09 22:53:31
USGS	03058975	WEST FORK RIVER NEAR MOUNT CLARE, WV	160446	00060	2016-09-09 23:15:00	EDT	101		2016-09-09 23:25:24
USGS	03058975	WEST FORK RIVER NEAR MOUNT CLARE, WV	160447	00065	2016-09-09 23:15:00	EDT	3.94		2016-09-09 23:25:24
USGS	03058975	WEST FORK RIVER NEAR MOUNT CLARE, WV	160448	00045	2016-09-09 23:15:00	EDT	0.00		2016-09-09 23:25:24
USGS	03061000	WEST FORK RIVER AT ENTERPRISE, WV	160451	00060	2016-09-09 23:15:00	EDT	85		2016-09-09 23:23:24
USGS	03061000	WEST FORK RIVER AT ENTERPRISE, WV	160452	00065	2016-09-09 23:15:00	EDT	1.43		2016-09-09 23:23:24
USGS	03061000	WEST FORK RIVER AT ENTERPRISE, WV	160454	00010	2016-09-09 23:15:00	EDT	27.1		2016-09-09 23:23:24
USGS	03061000	WEST FORK RIVER AT ENTERPRISE, WV	160457	00095	2016-09-09 23:15:00	EDT	822		2016-09-09 23:23:24
USGS	03061000	WEST FORK RIVER AT ENTERPRISE, WV	160458	00400	2016-09-09 23:15:00	EDT	7.6		2016-09-09 23:23:24
USGS	03061000	WEST FORK RIVER AT ENTERPRISE, WV	160459	00300	2016-09-09 23:15:00	EDT	7.3		2016-09-09 23:23:24
USGS	03061430	WHETSTONE RUN NEAR MANNINGTON, WV	160460	00065	2016-09-09 22:45:00	EDT	12.70		2016-09-09 22:53:31
USGS	03061500	BUFFALO CREEK AT BARRACKVILLE, WV	160463	00060	2016-09-09 23:15:00	EDT	6.2		2016-09-09 23:29:23
USGS	03061500	BUFFALO CREEK AT BARRACKVILLE, WV	160464	00065	2016-09-09 23:15:00	EDT	1.86		2016-09-09 23:29:23
USGS	03061500	BUFFALO CREEK AT BARRACKVILLE, WV	160465	00045	2016-09-09 23:15:00	EDT	0.00		2016-09-09 23:29:23
USGS	03062224	MONONGAHELA R AT OPEKISKA LOCK & DAM (UPPER), WV	160468	00065	2016-09-09 23:00:00	EDT	9.60		2016-09-09 23:11:23
USGS	03062225	MONONGAHELA R AT OPEKISKA LOCK & DAM (LOWER), WV	160469	00045	2016-09-09 23:00:00	EDT	0.00		2016-09-09 23:11:23
USGS	03062225	MONONGAHELA R AT OPEKISKA LOCK & DAM (LOWER), WV	160472	00065	2016-09-09 23:00:00	EDT	9.86		2016-09-09 23:11:23
USGS	03062235	MONONGAHELA RIVER AT FLAGGY MEADOW, WV	160473	00065	2016-09-09 23:15:00	EDT	9.67		2016-09-09 23:23:24
USGS	03062235	MONONGAHELA RIVER AT FLAGGY MEADOW, WV	160474	00060	2016-09-09 23:15:00	EDT	1290		2016-09-09 23:23:24
USGS	03062235	MONONGAHELA RIVER AT FLAGGY MEADOW, WV	160475	00055	2016-09-09 23:15:00	EDT	0.19		2016-09-09 23:23:24
USGS	03062245	MONONGAHELA R AT HILDEBRAND LOCK & DAM (UPPER), WV	160484	00065	2016-09-09 23:00:00	EDT	9.70		2016-09-09 23:07:24
USGS	03062250	MONONGAHELA R AT HILDEBRAND LOCK & DAM (LOWER), WV	160485	00065	2016-09-09 23:00:00	EDT	9.55		2016-09-09 23:07:24
USGS	03062445	MONONGAHELA R AT MORGANTOWN LOCK & DAM (UPPER), WV	160486	00065	2016-09-09 23:15:00	EDT	9.50		2016-09-09 23:29:23
USGS	03062445	MONONGAHELA R AT MORGANTOWN LOCK & DAM (UPPER), WV	160487	00010	2016-09-09 23:15:00	EDT	27.2		2016-09-09 23:29:23
USGS	03062450	MONONGAHELA R AT MORGANTOWN LOCK & DAM (LOWER), WV	160488	00045	2016-09-09 23:15:00	EDT	Eqp		2016-09-09 23:29:23
USGS	03062450	MONONGAHELA R AT MORGANTOWN LOCK & DAM (LOWER), WV	160490	00065	2016-09-09 23:15:00	EDT	9.58		2016-09-09 23:29:23
USGS	03062500	DECKERS CREEK AT MORGANTOWN, WV	160493	00060	2016-09-09 23:00:00	EDT	9.6		2016-09-09 23:05:10
USGS	03062500	DECKERS CREEK AT MORGANTOWN, WV	160494	00065	2016-09-09 23:00:00	EDT	0.27		2016-09-09 23:05:10
USGS	03062998	Monongahela R L&D8 (Upper Pool) @ Point Marion, PA	122551	00065	2016-09-09 23:15:00	EDT	9.64		2016-09-09 23:29:34
USGS	03063000	Monongahela R L&D8 (Lower Pool) @ Point Marion, PA	122555	00065	2016-09-09 23:15:00	EDT	9.88		2016-09-09 23:29:34
USGS	03065000	DRY FORK AT HENDRICKS, WV	160497	00060	2016-09-09 22:30:00	EDT	18		2016-09-09 22:53:31
USGS	03065000	DRY FORK AT HENDRICKS, WV	160498	00065	2016-09-09 22:30:00	EDT	1.35		2016-09-09 22:53:31
USGS	03065000	DRY FORK AT HENDRICKS, WV	160499	00045	2016-09-09 22:30:00	EDT	Eqp		2016-09-09 22:53:31
USGS	03065400	BLACKWATER RIVER NEAR DAVIS, WV	160502	00060	2016-09-09 23:00:00	EDT	6.9		2016-09-09 23:17:02
USGS	03065400	BLACKWATER RIVER NEAR DAVIS, WV	160503	00065	2016-09-09 23:00:00	EDT	0.78		2016-09-09 23:17:02
USGS	03066000	BLACKWATER RIVER AT DAVIS, WV	160506	00060	2016-09-09 22:30:00	EDT	10		2016-09-09 22:53:31
USGS	03066000	BLACKWATER RIVER AT DAVIS, WV	160507	00045	2016-09-09 22:30:00	EDT	0.00		2016-09-09 22:53:31
USGS	03066000	BLACKWATER RIVER AT DAVIS, WV	160510	00010	2016-09-09 22:30:00	EDT	23.8		2016-09-09 22:53:31
USGS	03066000	BLACKWATER RIVER AT DAVIS, WV	160511	00065	2016-09-09 22:30:00	EDT	1.25		2016-09-09 22:53:31
USGS	03066000	BLACKWATER RIVER AT DAVIS, WV	160513	00400	2016-09-09 22:30:00	EDT	7.4		2016-09-09 22:53:31
USGS	03067510	SHAVERS FORK NR CHEAT BRIDGE, WV	160514	00065	2016-09-09 23:00:00	EDT	4.03		2016-09-09 23:05:10
USGS	03067510	SHAVERS FORK NR CHEAT BRIDGE, WV	160515	00060	2016-09-09 23:00:00	EDT	7.9		2016-09-09 23:05:10
USGS	03067510	SHAVERS FORK NR CHEAT BRIDGE, WV	160516	00010	2016-09-09 23:00:00	EDT	22.8		2016-09-09 23:05:10
USGS	03067510	SHAVERS FORK NR CHEAT BRIDGE, WV	160517	00095	2016-09-09 23:00:00	EDT	67		2016-09-09 23:05:10
USGS	03067510	SHAVERS FORK NR CHEAT BRIDGE, WV	160518	00300	2016-09-09 23:00:00	EDT	6.8		2016-09-09 23:05:10
USGS	03067510	SHAVERS FORK NR CHEAT BRIDGE, WV	160519	00400	2016-09-09 23:00:00	EDT	7.5		2016-09-09 23:05:10
USGS	03067510	SHAVERS FORK NR CHEAT BRIDGE, WV	160520	63680	2016-09-09 23:00:00	EDT	1.0		2016-09-09 23:05:10
USGS	03068800	SHAVERS FORK BELOW BOWDEN, WV	160523	00060	2016-09-09 22:30:00	EDT	19		2016-09-09 22:53:31
USGS	03068800	SHAVERS FORK BELOW BOWDEN, WV	160524	00065	2016-09-09 22:30:00	EDT	3.19		2016-09-09 22:53:31
USGS	03068800	SHAVERS FORK BELOW BOWDEN, WV	160525	00045	2016-09-09 22:30:00	EDT	0.00		2016-09-09 22:53:31
USGS	03069500	CHEAT RIVER NEAR PARSONS, WV	160528	00060	2016-09-09 23:00:00	EDT	56		2016-09-09 23:21:26
USGS	03069500	CHEAT RIVER NEAR PARSONS, WV	160529	00065	2016-09-09 23:00:00	EDT	1.70		2016-09-09 23:21:26
USGS	03069500	CHEAT RIVER NEAR PARSONS, WV	160535	00065	2016-09-09 23:15:00	EDT	1.88		2016-09-09 23:21:26
USGS	03070260	CHEAT RIVER AT ALBRIGHT, WV	160536	00065	2016-09-09 22:45:00	EDT	9.47		2016-09-09 22:57:22
USGS	03070260	CHEAT RIVER AT ALBRIGHT, WV	160537	00060	2016-09-09 22:45:00	EDT	94		2016-09-09 22:57:22
USGS	03070260	CHEAT RIVER AT ALBRIGHT, WV	160538	00045	2016-09-09 22:45:00	EDT	0.00		2016-09-09 22:57:22
USGS	03070260	CHEAT RIVER AT ALBRIGHT, WV	160542	00011	2016-09-09 22:45:00	EDT	73.6		2016-09-09 22:57:22
USGS	03070500	BIG SANDY CREEK AT ROCKVILLE, WV	160543	00060	2016-09-09 23:15:00	EDT	35		2016-09-09 23:20:01
USGS	03070500	BIG SANDY CREEK AT ROCKVILLE, WV	160544	00065	2016-09-09 23:15:00	EDT	3.42		2016-09-09 23:20:01
USGS	03070500	BIG SANDY CREEK AT ROCKVILLE, WV	160545	00045	2016-09-09 23:15:00	EDT	0.00		2016-09-09 23:20:01
USGS	03071590	CHEAT LAKE NEAR STEWARTSTOWN, WV	160548	62614	2016-09-09 23:15:00	EDT	868.04		2016-09-09 23:20:01
USGS	03071590	CHEAT LAKE NEAR STEWARTSTOWN, WV	160549	00010	2016-09-09 22:30:00	EDT	25.3		2016-09-09 23:20:01
USGS	03071590	CHEAT LAKE NEAR STEWARTSTOWN, WV	160550	00095	2016-09-09 22:30:00	EDT	162		2016-09-09 23:20:01
USGS	03071590	CHEAT LAKE NEAR STEWARTSTOWN, WV	160551	00400	2016-09-09 22:30:00	EDT	6.6		2016-09-09 23:20:01
USGS	03071590	CHEAT LAKE NEAR STEWARTSTOWN, WV	160552	00300	2016-09-09 22:30:00	EDT	2.7		2016-09-09 23:20:01
USGS	03071590	CHEAT LAKE NEAR STEWARTSTOWN, WV	160554	00045	2016-09-09 23:15:00	EDT	0.00		2016-09-09 23:20:01
USGS	03071600	CHEAT RIVER AT LAKE LYNN, PA	160556	00065	2016-09-09 23:15:00	EDT	7.64		2016-09-09 23:20:01
USGS	03071605	Cheat River at Davidson, PA	122559	00010	2016-09-09 23:15:00	EDT	25.6		2016-09-09 23:23:24
USGS	03071605	Cheat River at Davidson, PA	122560	00095	2016-09-09 23:15:00	EDT	159		2016-09-09 23:23:24
USGS	03071605	Cheat River at Davidson, PA	122561	00300	2016-09-09 23:15:00	EDT	6.4		2016-09-09 23:23:24
USGS	03071605	Cheat River at Davidson, PA	122562	00400	2016-09-09 23:15:00	EDT	6.8		2016-09-09 23:23:24
USGS	03071690	Cheat River at Nilan, PA	122564	00010	2016-09-09 22:30:00	EDT	26.1		2016-09-09 22:39:23
USGS	03071690	Cheat River at Nilan, PA	122565	00095	2016-09-09 22:30:00	EDT	181		2016-09-09 22:39:23
USGS	03071690	Cheat River at Nilan, PA	122566	00400	2016-09-09 22:30:00	EDT	7.2		2016-09-09 22:39:23
USGS	03071690	Cheat River at Nilan, PA	122567	00300	2016-09-09 22:30:00	EDT	4.6		2016-09-09 22:39:23
USGS	03072000	Dunkard Creek at Shannopin, PA	122569	00065	2016-09-09 23:15:00	EDT	1.33		2016-09-09 23:23:35
USGS	03072000	Dunkard Creek at Shannopin, PA	122570	00060	2016-09-09 23:15:00	EDT	14		2016-09-09 23:23:35
USGS	03072000	Dunkard Creek at Shannopin, PA	122572	00095	2016-09-09 23:15:00	EDT	2700		2016-09-09 23:23:35
USGS	03072000	Dunkard Creek at Shannopin, PA	122573	00400	2016-09-09 23:15:00	EDT	7.3		2016-09-09 23:23:35
USGS	03072000	Dunkard Creek at Shannopin, PA	122574	00010	2016-09-09 23:15:00	EDT	24.7		2016-09-09 23:23:35
USGS	03072655	Monongahela River near Masontown, PA	122575	00065	2016-09-09 22:45:00	EDT	9.92		2016-09-09 22:53:19
USGS	03072655	Monongahela River near Masontown, PA	122576	00060	2016-09-09 22:45:00	EDT	1550		2016-09-09 22:53:19
USGS	03072655	Monongahela River near Masontown, PA	122579	00045	2016-09-09 22:45:00	EDT	0.00		2016-09-09 22:53:19
USGS	03072655	Monongahela River near Masontown, PA	122580	00010	2016-09-09 22:45:00	EDT	27.0		2016-09-09 22:53:19
USGS	03072655	Monongahela River near Masontown, PA	122582	00095	2016-09-09 22:45:00	EDT	491		2016-09-09 22:53:19
USGS	03072655	Monongahela River near Masontown, PA	122583	00400	2016-09-09 22:45:00	EDT	7.3		2016-09-09 22:53:19
USGS	03072655	Monongahela River near Masontown, PA	122584	00300	2016-09-09 22:45:00	EDT	8.1		2016-09-09 22:53:19
USGS	03072656	Monongahela River (lower pool) near Masontown, PA	122585	00065	2016-09-09 22:45:00	EDT	10.10		2016-09-09 22:53:19
USGS	03072890	Fonner Run near Deer Lick, PA	122587	00065	2016-08-16 10:55:00	EDT	1.07		2016-09-03 14:06:35
USGS	03072890	Fonner Run near Deer Lick, PA	122588	00060	2016-08-16 10:55:00	EDT	0.56		2016-09-03 14:06:35
USGS	03073000	South Fork Tenmile Creek at Jefferson, PA	122589	00065	2016-09-09 23:00:00	EDT	2.58		2016-09-09 23:05:10
USGS	03073000	South Fork Tenmile Creek at Jefferson, PA	122590	00060	2016-09-09 23:00:00	EDT	15		2016-09-09 23:05:10
USGS	03073000	South Fork Tenmile Creek at Jefferson, PA	122591	00010	2016-09-09 23:00:00	EDT	24.2		2016-09-09 23:05:10
USGS	03073000	South Fork Tenmile Creek at Jefferson, PA	122592	00095	2016-09-09 23:00:00	EDT	1070		2016-09-09 23:05:10
USGS	03073000	South Fork Tenmile Creek at Jefferson, PA	122593	00400	2016-09-09 23:00:00	EDT	8.8		2016-09-09 23:05:10
USGS	03073000	South Fork Tenmile Creek at Jefferson, PA	122594	00300	2016-09-09 23:00:00	EDT	8.3		2016-09-09 23:05:10
USGS	03073750	Monongahela R at Maxwell L&D Upper Pool @ Maxwell	122595	00065	2016-09-09 22:30:00	EDT	10.13		2016-09-09 22:48:30
USGS	03073751	Monongahela R @ Maxwell L&D (lower pool) @ Maxwell	122598	00065	2016-09-09 22:30:00	EDT	10.07		2016-09-09 22:48:30
USGS	03074500	Redstone Creek at Waltersburg, PA	122601	00065	2016-09-09 22:45:00	EDT	2.10		2016-09-09 22:57:55
USGS	03074500	Redstone Creek at Waltersburg, PA	122602	00060	2016-09-09 22:45:00	EDT	167		2016-09-09 22:57:55
USGS	03074500	Redstone Creek at Waltersburg, PA	122604	00045	2016-09-09 22:45:00	EDT	0.00		2016-09-09 22:57:55
USGS	03074850	Pike Run at Granville, PA	122605	00065	2016-08-08 10:00:00	EDT	0.80		2016-09-03 14:19:08
USGS	03074998	Monongahela R at L&D4 Upper Pool at Charleroi, PA	122606	00065	2016-09-09 23:00:00	EDT	10.30		2016-09-09 23:07:24
USGS	03075000	Monongahela River at Charleroi, PA	122608	00065	2016-09-09 23:00:00	EDT	10.35		2016-09-09 23:07:24
USGS	03075000	Monongahela River at Charleroi, PA	122610	00045	2016-09-09 23:00:00	EDT	0.01		2016-09-09 23:07:24
USGS	03075070	Monongahela River at Elizabeth, PA	122611	00065	2016-09-09 23:15:00	EDT	10.06		2016-09-09 23:23:35
USGS	03075070	Monongahela River at Elizabeth, PA	122612	00060	2016-09-09 23:15:00	EDT	1860		2016-09-09 23:23:35
USGS	03075070	Monongahela River at Elizabeth, PA	122613	00400	2016-09-09 23:15:00	EDT	7.6		2016-09-09 23:23:35
USGS	03075070	Monongahela River at Elizabeth, PA	122614	00095	2016-09-09 23:15:00	EDT	526		2016-09-09 23:23:35
USGS	03075070	Monongahela River at Elizabeth, PA	122615	00300	2016-09-09 23:15:00	EDT	6.9		2016-09-09 23:23:35
USGS	03075070	Monongahela River at Elizabeth, PA	122617	00010	2016-09-09 23:15:00	EDT	26.7		2016-09-09 23:23:35
USGS	03075071	Monongahela River below Lock & Dam 3 at Elizabeth	122619	00065	2016-09-09 23:15:00	EDT	12.24		2016-09-09 23:23:35
USGS	03075500	YOUGHIOGHENY RIVER NEAR OAKLAND, MD	70082	00060	2016-09-09 22:15:00	EST	20		2016-09-09 23:28:33
USGS	03075500	YOUGHIOGHENY RIVER NEAR OAKLAND, MD	70083	00065	2016-09-09 22:15:00	EST	1.90		2016-09-09 23:28:33
USGS	03075825	NORTH GLADE RUN NEAR SWANTON, MD	163349	00065	2016-09-09 22:15:00	EST	2.01		2016-09-09 23:24:35
USGS	03075905	CHERRY CREEK AT STATE PARK ROAD NEAR MCHENRY, MD	70087	00065	2016-09-09 22:15:00	EST	1.87		2016-09-09 23:24:35
USGS	03075905	CHERRY CREEK AT STATE PARK ROAD NEAR MCHENRY, MD	70088	00060	2016-09-09 22:15:00	EST	0.66		2016-09-09 23:24:35
USGS	03076100	YOUGHIOGHENY RIVER AT HOYES, MD	70090	00065	2016-09-09 21:45:00	EST	2.53		2016-09-09 23:04:01
USGS	03076100	YOUGHIOGHENY RIVER AT HOYES, MD	70091	00060	2016-09-09 21:45:00	EST	56		2016-09-09 23:04:01
USGS	03076500	YOUGHIOGHENY RIVER AT FRIENDSVILLE, MD	70093	00060	2016-09-09 21:45:00	EST	109		2016-09-09 22:58:35
USGS	03076500	YOUGHIOGHENY RIVER AT FRIENDSVILLE, MD	70094	00065	2016-09-09 21:45:00	EST	2.35		2016-09-09 22:58:35
USGS	03076500	YOUGHIOGHENY RIVER AT FRIENDSVILLE, MD	70095	00010	2016-09-09 21:45:00	EST	22.8		2016-09-09 22:58:35
USGS	03076600	BEAR CREEK AT FRIENDSVILLE, MD	70097	00060	2016-09-09 21:30:00	EST	12		2016-09-09 22:54:44
USGS	03076600	BEAR CREEK AT FRIENDSVILLE, MD	70098	00065	2016-09-09 21:30:00	EST	0.97		2016-09-09 22:54:44
USGS	03077000	Youghiogheny River Lake at Dam nr Confluence, PA	122621	62615	2016-09-09 22:30:00	EDT	1414.99		2016-09-09 23:23:35
USGS	03077000	Youghiogheny River Lake at Dam nr Confluence, PA	122623	00045	2016-09-09 22:30:00	EDT	0.03		2016-09-09 23:23:35
USGS	03077000	Youghiogheny River Lake at Dam nr Confluence, PA	122624	62615	2016-09-09 23:15:00	EDT	1414.96		2016-09-09 23:23:35
USGS	03077100	Youghiogheny R at dam outlet tunnel nr Confluence	122625	00010	2016-09-09 22:30:00	EDT	20.4		2016-09-09 22:39:23
USGS	03077100	Youghiogheny R at dam outlet tunnel nr Confluence	122626	00047	2016-09-09 22:30:00	EDT	766		2016-09-09 22:39:23
USGS	03077100	Youghiogheny R at dam outlet tunnel nr Confluence	122627	00025	2016-09-09 22:30:00	EDT	728		2016-09-09 22:39:23
USGS	03077100	Youghiogheny R at dam outlet tunnel nr Confluence	122628	00300	2016-09-09 22:30:00	EDT	6.0		2016-09-09 22:39:23
USGS	03077100	Youghiogheny R at dam outlet tunnel nr Confluence	122629	00048	2016-09-09 22:30:00	EDT	105		2016-09-09 22:39:23
USGS	03077500	Youghiogheny River at Youghiogheny River Dam, PA	122630	00065	2016-09-09 23:15:00	EDT	4.30		2016-09-09 23:23:35
USGS	03077500	Youghiogheny River at Youghiogheny River Dam, PA	122632	00060	2016-09-09 23:15:00	EDT	842		2016-09-09 23:23:35
USGS	03077500	Youghiogheny River at Youghiogheny River Dam, PA	122633	00010	2016-09-09 23:15:00	EDT	20.3		2016-09-09 23:23:35
USGS	03077500	Youghiogheny River at Youghiogheny River Dam, PA	122637	00011	2016-09-09 23:15:00	EDT	68.6		2016-09-09 23:23:35
USGS	03078000	CASSELMAN RIVER AT GRANTSVILLE, MD	70104	00060	2016-09-09 21:30:00	EST	17		2016-09-09 22:44:54
USGS	03078000	CASSELMAN RIVER AT GRANTSVILLE, MD	70105	00065	2016-09-09 21:30:00	EST	0.83		2016-09-09 22:44:54
USGS	03078000	CASSELMAN RIVER AT GRANTSVILLE, MD	70106	00045	2016-09-09 21:30:00	EST	0.00		2016-09-09 22:44:54
USGS	03079000	Casselman River at Markleton, PA	122642	00060	2016-09-09 22:30:00	EDT	77		2016-09-09 22:48:30
USGS	03079000	Casselman River at Markleton, PA	122643	00065	2016-09-09 22:30:00	EDT	0.93		2016-09-09 22:48:30
USGS	03079000	Casselman River at Markleton, PA	122644	00045	2016-09-09 22:30:00	EDT	0.00		2016-09-09 22:48:30
USGS	03079000	Casselman River at Markleton, PA	122645	00010	2016-09-09 22:30:00	EDT	24.7		2016-09-09 22:48:30
USGS	03079000	Casselman River at Markleton, PA	122646	00400	2016-09-09 22:30:00	EDT	8.2		2016-09-09 22:48:30
USGS	03079000	Casselman River at Markleton, PA	122647	00095	2016-09-09 22:30:00	EDT	687		2016-09-09 22:48:30
USGS	03080000	Laurel Hill Creek at Ursina, PA	122649	00065	2016-09-09 22:30:00	EDT	1.15		2016-09-09 22:39:23
USGS	03080000	Laurel Hill Creek at Ursina, PA	122650	00060	2016-09-09 22:30:00	EDT	64		2016-09-09 22:39:23
USGS	03080000	Laurel Hill Creek at Ursina, PA	122652	00065	2016-09-09 22:30:00	EDT	1.03		2016-09-09 22:39:23
USGS	03081000	Youghiogheny River below Confluence, PA	122653	00065	2016-09-09 22:45:00	EDT	2.60		2016-09-09 22:55:33
USGS	03081000	Youghiogheny River below Confluence, PA	122654	00060	2016-09-09 22:45:00	EDT	996		2016-09-09 22:55:33
USGS	03081000	Youghiogheny River below Confluence, PA	122655	00010	2016-09-09 22:45:00	EDT	20.4		2016-09-09 22:55:33
USGS	03081000	Youghiogheny River below Confluence, PA	122656	00400	2016-09-09 22:45:00	EDT	7.2		2016-09-09 22:55:33
USGS	03081000	Youghiogheny River below Confluence, PA	122657	00095	2016-09-09 22:45:00	EDT	125		2016-09-09 22:55:33
USGS	03081000	Youghiogheny River below Confluence, PA	122658	00300	2016-09-09 22:45:00	EDT	6.8		2016-09-09 22:55:33
USGS	03081500	Youghiogheny River at Ohiopyle, PA	122660	00065	2016-09-09 23:15:00	EDT	2.02		2016-09-09 23:23:35
USGS	03081500	Youghiogheny River at Ohiopyle, PA	122661	00060	2016-09-09 23:15:00	EDT	1010		2016-09-09 23:23:35
USGS	03081500	Youghiogheny River at Ohiopyle, PA	122663	00011	2016-09-09 23:15:00	EDT	72.0		2016-09-09 23:23:35
USGS	03081800	Bear Run at Kauffman, PA	122665	00065	2016-09-09 23:15:00	EDT	6.46		2016-09-09 23:21:26
USGS	03081800	Bear Run at Kauffman, PA	122666	00010	2016-09-09 23:15:00	EDT	19.2		2016-09-09 23:21:26
USGS	03082500	Youghiogheny River at Connellsville, PA	122668	00065	2016-09-09 23:15:00	EDT	2.53		2016-09-09 23:23:35
USGS	03082500	Youghiogheny River at Connellsville, PA	122669	00060	2016-09-09 23:15:00	EDT	992		2016-09-09 23:23:35
USGS	03083500	Youghiogheny River at Sutersville, PA	122671	00065	2016-09-09 23:15:00	EDT	3.62		2016-09-09 23:23:35
USGS	03083500	Youghiogheny River at Sutersville, PA	122672	00060	2016-09-09 23:15:00	EDT	1210		2016-09-09 23:23:35
USGS	03083500	Youghiogheny River at Sutersville, PA	122674	00010	2016-09-09 23:15:00	EDT	24.6		2016-09-09 23:23:35
USGS	03083500	Youghiogheny River at Sutersville, PA	122675	00400	2016-09-09 23:15:00	EDT	8.0		2016-09-09 23:23:35
USGS	03083500	Youghiogheny River at Sutersville, PA	122676	00095	2016-09-09 23:15:00	EDT	236		2016-09-09 23:23:35
USGS	03083500	Youghiogheny River at Sutersville, PA	122677	00300	2016-09-09 23:15:00	EDT	7.6		2016-09-09 23:23:35
USGS	03084698	Turtle Creek at Wilmerding, PA	122679	00065	2016-09-09 22:30:00	EDT	5.06		2016-09-09 22:49:07
USGS	03084800	Thompson Run at Turtle Creek, PA	122682	00065	2016-09-09 22:30:00	EDT	0.69		2016-09-09 22:37:36
USGS	03085000	Monongahela River at Braddock, PA	122685	00065	2016-09-09 22:45:00	EDT	12.29		2016-09-09 22:53:19
USGS	03085002	Monongahela R at L&D2 Lower Pool at Braddock, PA	122687	00065	2016-09-09 22:45:00	EDT	16.68		2016-09-09 22:53:19
USGS	03085002	Monongahela R at L&D2 Lower Pool at Braddock, PA	122689	00010	2016-09-09 22:45:00	EDT	26.4		2016-09-09 22:53:19
USGS	03085002	Monongahela R at L&D2 Lower Pool at Braddock, PA	122690	00300	2016-09-09 22:45:00	EDT	7.7		2016-09-09 22:53:19
